id,text,font_size,is_bold,page,x0,y0,x1,y1,centeredness,is_semantic,label
file02,Copyright Notice,9.960000038146973,False,0,70.94400024414062,652.2861938476562,147.68580627441406,663.3916015625,0.3572382459453508,False,NONE
file02,"This document may be copied in its entirety, or extracts made, if the source is acknowledged.",9.960000038146973,False,0,70.94400024414062,663.8099365234375,484.9912109375,674.9153442382812,0.9083908679438573,False,NONE
file02,International,9.960000038146973,False,1,447.9100036621094,38.62621307373047,505.6795349121094,49.73161315917969,0.441847159192453,False,NONE
file02,Overview,12.0,False,1,74.42400360107422,41.58000183105469,127.78800964355469,54.96000289916992,0.33041178634743285,True,NONE
file02,Software Testing,9.960000038146973,False,1,437.95001220703125,50.14617156982422,515.6878662109375,61.25157165527344,0.44176817251965894,False,NONE
file02,Foundation Level Extension – Agile Tester,9.960000038146973,False,1,74.42400360107422,56.95212173461914,265.065185546875,70.23876190185547,0.5547208973005706,False,NONE
file02,Qualifications Board,9.960000038146973,False,1,430.75,61.66619110107422,522.8401489257812,72.77159118652344,0.44184616188597836,False,NONE
file02,Copyright © International Software Testing Qualifications Board (hereinafter called ISTQB®).,9.960000038146973,False,1,70.94400024414062,120.36620330810547,483.2471923828125,131.4716033935547,0.905541164423126,False,NONE
file02,Version 2014,9.960000038146973,False,1,76.58135986328125,718.683349609375,136.51466369628906,730.0775756835938,0.3481961169274025,False,NONE
file02,Page 2 of 12,9.960000038146973,False,1,270.1639404296875,718.683349609375,328.3621826171875,730.0775756835938,0.9779838611877042,False,NONE
file02,"May 31, 2014",9.960000038146973,False,1,471.5750732421875,718.683349609375,533.1318359375,730.0775756835938,0.35832204382404,False,NONE
file02,© International Software Testing Qualifications Board,6.0,False,1,76.58399963378906,736.8900146484375,219.2940216064453,743.5800170898438,0.48346081901999083,False,NONE
file02,Qualifications Board,9.960000038146973,False,2,430.75,61.66619110107422,522.8402099609375,72.77159118652344,0.44184606215533084,False,NONE
file02,International,9.960000038146973,False,2,447.9100036621094,38.62621307373047,505.6795349121094,49.73161315917969,0.441847159192453,False,NONE
file02,Overview,12.0,False,2,74.42400360107422,41.58000183105469,127.78800964355469,54.96000289916992,0.33041178634743285,True,NONE
file02,Software Testing,9.960000038146973,False,2,437.95001220703125,50.14617156982422,515.6878662109375,61.25157165527344,0.44176817251965894,False,NONE
file02,Foundation Level Extension – Agile Tester,9.960000038146973,False,2,74.42400360107422,56.95212173461914,265.065185546875,70.23876190185547,0.5547208973005706,False,NONE
file02,Revision History,15.960000038146973,True,2,70.94400024414062,108.93620300292969,201.52871704101562,126.73160552978516,0.44521685830907887,False,HEADING
file02,Version,9.960000038146973,True,2,74.42400360107422,139.44622802734375,113.74608612060547,150.55162048339844,0.30746746686548965,False,NONE
file02,Date,9.960000038146973,True,2,146.4199981689453,139.44622802734375,170.7921142578125,150.55162048339844,0.5183204451417611,False,NONE
file02,Remarks,9.960000038146973,True,2,278.69000244140625,139.44622802734375,323.5996398925781,150.55162048339844,0.9841334025065104,False,NONE
file02,0.1,9.960000038146973,False,2,74.42400360107422,151.80621337890625,91.1306381225586,162.91160583496094,0.27051412046345236,False,NONE
file02,18 JUNE 2013,9.960000038146973,False,2,146.4199981689453,151.80621337890625,214.10816955566406,162.91160583496094,0.5890983132755054,True,NONE
file02,Initial version,9.960000038146973,False,2,278.69000244140625,151.80621337890625,339.7647399902344,162.91160583496094,0.9894530352424172,False,NONE
file02,0.2,9.960000038146973,False,2,74.42400360107422,164.04620361328125,91.1169662475586,175.15159606933594,0.2704917807984196,False,NONE
file02,23 JULY 2013,9.960000038146973,False,2,146.4199981689453,164.04620361328125,212.42494201660156,175.15159606933594,0.5863479414796517,True,NONE
file02,WG reviewed and confirmed,9.960000038146973,False,2,278.69000244140625,164.04620361328125,407.49273681640625,175.15159606933594,0.8787863737617443,False,NONE
file02,0.3,9.960000038146973,False,2,74.42400360107422,176.28619384765625,91.1169662475586,187.39158630371094,0.2704917807984196,False,NONE
file02,6 NOV 2013,9.960000038146973,False,2,146.4199981689453,176.28619384765625,204.14817810058594,187.39158630371094,0.5728238174338747,True,NONE
file02,amended population and diagram,9.960000038146973,False,2,278.69000244140625,176.28619384765625,430.27117919921875,187.39158630371094,0.8415666966656454,False,NONE
file02,0.7,9.960000038146973,False,2,74.42400360107422,188.52618408203125,91.1306381225586,199.63157653808594,0.27051412046345236,False,NONE
file02,11 DEC 2013,9.960000038146973,False,2,146.4199981689453,188.52618408203125,209.08053588867188,199.63157653808594,0.5808832255843418,True,NONE
file02,Amended Business Outcomes and Chapters matching,9.960000038146973,False,2,278.69000244140625,188.52618408203125,522.174072265625,199.63157653808594,0.691398570740145,False,NONE
file02,0.8,9.960000038146973,False,2,74.42400360107422,200.7662353515625,91.1169662475586,211.8716278076172,0.2704917807984196,False,NONE
file02,20 DEC 2013,9.960000038146973,False,2,146.4199981689453,200.7662353515625,209.078369140625,211.8716278076172,0.5808796851463567,True,NONE
file02,Working group updates on 0.7,9.960000038146973,False,2,278.69000244140625,200.7662353515625,415.517578125,211.8716278076172,0.8656738879633885,False,NONE
file02,1.0,9.960000038146973,False,2,74.42400360107422,213.0062255859375,91.1169662475586,224.1116180419922,0.2704917807984196,False,NONE
file02,31 MAY 2014,9.960000038146973,False,2,146.4199981689453,213.0062255859375,209.666015625,224.1116180419922,0.5818398918201722,True,NONE
file02,GA release for Agile Extension,9.960000038146973,False,2,278.69000244140625,213.0062255859375,417.50457763671875,224.1116180419922,0.8624271567350899,False,NONE
file02,Version 2014,9.960000038146973,False,2,76.58399963378906,718.6875610351562,136.51730346679688,730.081787109375,0.34820474362840836,False,NONE
file02,Page 3 of 12,9.960000038146973,False,2,270.16656494140625,718.6875610351562,328.36480712890625,730.081787109375,0.9779924380233864,False,NONE
file02,"May 31, 2014",9.960000038146973,False,2,471.57769775390625,718.6875610351562,533.1344604492188,730.081787109375,0.35831346698835786,False,NONE
file02,© International Software Testing Qualifications Board,6.0,False,2,76.58399963378906,736.8900146484375,219.2940216064453,743.5800170898438,0.48346081901999083,False,NONE
file02,..........................................................................................................................................,9.960000038146973,True,3,151.81919860839844,144.7261962890625,535.5282592773438,155.8315887451172,0.8768832387487873,False,NONE
file02,........................................................................................................................................,9.960000038146973,True,3,157.3370361328125,162.1263427734375,535.5281982421875,173.2317352294922,0.8678672640931373,False,NONE
file02,............................................................................,9.960000038146973,True,3,322.97186279296875,179.64599609375,535.5401000976562,190.7513885498047,0.5972026750153187,False,NONE
file02,...............................................................,9.960000038146973,True,3,358.8677062988281,197.1656494140625,535.5111694335938,208.2710418701172,0.5385966082803564,False,NONE
file02,.....................................................................................................................,9.960000038146973,False,3,195.8623504638672,214.8048095703125,535.62109375,225.9102020263672,0.8047656140296288,False,NONE
file02,............................................................................................................,9.960000038146973,False,3,221.818115234375,226.32855224609375,535.6320190429688,237.43394470214844,0.762336381899765,False,NONE
file02,...................................................................................................................,9.960000038146973,False,3,201.6291961669922,237.76263427734375,535.6290893554688,248.86802673339844,0.7953295988195083,False,NONE
file02,...................................................................................................................,9.960000038146973,False,3,201.6291961669922,249.286376953125,535.6290893554688,260.39178466796875,0.7953295988195083,False,NONE
file02,...................................................................................................,9.960000038146973,False,3,247.74398803710938,260.81011962890625,535.637939453125,271.91552734375,0.7199641707675909,False,NONE
file02,......................................................................................................................,9.960000038146973,False,3,192.99386596679688,272.3338317871094,535.6021728515625,283.4392395019531,0.8094835967020272,False,NONE
file02,.........................................,9.960000038146973,True,3,414.07598876953125,289.73394775390625,530.0292358398438,300.83935546875,0.45734440423304734,False,NONE
file02,.................................................................................................................,9.960000038146973,False,3,201.61923217773438,307.37310791015625,529.8601684570312,318.478515625,0.8047722211850235,False,NONE
file02,....................................................................................................................................,9.960000038146973,False,3,146.89898681640625,318.7773132324219,529.8502807617188,329.8827209472656,0.8942005431729984,False,NONE
file02,..........................................................................................................................................,9.960000038146973,True,3,146.3013916015625,336.17742919921875,530.0125122070312,347.2828369140625,0.8949119218813828,False,NONE
file02,.............................................................................................................................,9.960000038146973,False,3,167.0679931640625,353.81658935546875,529.827392578125,364.9219970703125,0.8612820494408701,False,NONE
file02,.......................................................................................................,9.960000038146973,False,3,230.46339416503906,365.3403015136719,529.8800659179688,376.4457092285156,0.7576087253545624,False,NONE
file02,International,9.960000038146973,False,3,447.9100036621094,38.62621307373047,505.6795349121094,49.73161315917969,0.441847159192453,False,NONE
file02,Overview,12.0,False,3,74.42400360107422,41.58000183105469,127.78800964355469,54.96000289916992,0.33041178634743285,True,NONE
file02,Software Testing,9.960000038146973,False,3,437.95001220703125,50.14617156982422,515.6878662109375,61.25157165527344,0.44176817251965894,False,NONE
file02,Foundation Level Extension – Agile Tester,9.960000038146973,False,3,74.42400360107422,56.95212173461914,265.065185546875,70.23876190185547,0.5547208973005706,False,NONE
file02,Qualifications Board,9.960000038146973,False,3,430.75,61.66619110107422,522.8401489257812,72.77159118652344,0.44184616188597836,False,NONE
file02,Table of Contents,15.960000038146973,True,3,70.94400024414062,108.93620300292969,208.75860595703125,126.73160552978516,0.45703040228949654,True,HEADING
file02,Revision History,9.960000038146973,True,3,70.94400024414062,144.7261962890625,152.50645446777344,155.8315887451172,0.365115122078291,False,NONE
file02,3,9.960000038146973,True,3,535.1795654296875,144.7261962890625,543.4862060546875,155.8315887451172,0.23747422960069442,False,NONE
file02,Table of Contents,9.960000038146973,True,3,70.9439697265625,162.1263427734375,158.1965789794922,173.2317352294922,0.3744126612844031,True,HEADING
file02,4,9.960000038146973,True,3,535.1795654296875,162.1263427734375,543.4862060546875,173.2317352294922,0.23747422960069442,False,NONE
file02,1.,9.960000038146973,True,3,70.9439697265625,179.64599609375,81.983642578125,190.7513885498047,0.2498817194521038,False,NONE
file02,Introduction to the Foundation Level Extensions,9.960000038146973,True,3,90.98348999023438,179.64599609375,323.4498291015625,190.7513885498047,0.6771786259669883,True,HEADING
file02,6,9.960000038146973,True,3,535.1795654296875,179.64599609375,543.4862060546875,190.7513885498047,0.23747422960069442,False,NONE
file02,2.,9.960000038146973,True,3,70.9439697265625,197.1656494140625,81.983642578125,208.2710418701172,0.2498817194521038,False,NONE
file02,Introduction to Foundation Level Agile Tester Extension,9.960000038146973,True,3,90.98348999023438,197.1656494140625,360.2022705078125,208.2710418701172,0.7372316348007302,True,HEADING
file02,7,9.960000038146973,True,3,535.1795654296875,197.1656494140625,543.4862060546875,208.2710418701172,0.23747422960069442,False,NONE
file02,2.1,9.960000038146973,False,3,80.90396118164062,214.8048095703125,97.596923828125,225.9102020263672,0.291668112761055,False,NONE
file02,Intended Audience,9.960000038146973,False,3,110.90348815917969,214.8048095703125,196.89816284179688,225.9102020263672,0.5029438741846022,False,NONE
file02,7,9.960000038146973,False,3,535.1795654296875,214.8048095703125,543.4862060546875,225.9102020263672,0.23747422960069442,False,NONE
file02,2.2,9.960000038146973,False,3,80.90396118164062,226.32855224609375,97.596923828125,237.43394470214844,0.291668112761055,False,NONE
file02,Career Paths for Testers,9.960000038146973,False,3,110.90348815917969,226.32855224609375,223.0630340576172,237.43394470214844,0.5456969317267923,False,NONE
file02,7,9.960000038146973,False,3,535.1895141601562,226.32855224609375,543.4961547851562,237.43394470214844,0.23744171740962006,False,NONE
file02,2.3,9.960000038146973,False,3,80.91390991210938,237.76263427734375,97.60687255859375,248.86802673339844,0.29170062495212934,False,NONE
file02,Learning Objectives,9.960000038146973,False,3,110.91343688964844,237.76263427734375,201.99761962890625,248.86802673339844,0.5112925760107103,False,NONE
file02,7,9.960000038146973,False,3,535.1895141601562,237.76263427734375,543.4961547851562,248.86802673339844,0.23744171740962006,False,NONE
file02,2.4,9.960000038146973,False,3,80.91390991210938,249.286376953125,97.60687255859375,260.39178466796875,0.29170062495212934,False,NONE
file02,Entry Requirements,9.960000038146973,False,3,110.91343688964844,249.286376953125,201.9976348876953,260.39178466796875,0.5112926009433721,False,NONE
file02,8,9.960000038146973,False,3,535.1895141601562,249.286376953125,543.4961547851562,260.39178466796875,0.23744171740962006,False,NONE
file02,2.5,9.960000038146973,False,3,80.91390991210938,260.81011962890625,97.60687255859375,271.91552734375,0.29170062495212934,False,NONE
file02,Structure and Course Duration,9.960000038146973,False,3,110.91343688964844,260.81011962890625,246.31964111328125,271.91552734375,0.5837141797433492,False,NONE
file02,8,9.960000038146973,False,3,535.1895141601562,260.81011962890625,543.4961547851562,271.91552734375,0.23744171740962006,False,NONE
file02,2.6,9.960000038146973,False,3,80.91390991210938,272.3338317871094,97.60687255859375,283.4392395019531,0.29170062495212934,False,NONE
file02,Keeping It Current,9.960000038146973,False,3,110.91343688964844,272.3338317871094,191.98085021972656,283.4392395019531,0.49492530573427285,False,NONE
file02,9,9.960000038146973,False,3,535.1895141601562,272.3338317871094,543.4961547851562,283.4392395019531,0.23744171740962006,False,NONE
file02,3.,9.960000038146973,True,3,70.95391845703125,289.73394775390625,81.99359130859375,300.83935546875,0.24991423164317805,False,NONE
file02,Overview of the Foundation Level Extension – Agile Tester Syllabus,9.960000038146973,True,3,90.99343872070312,288.2598571777344,413.9256286621094,301.5465087890625,0.8250311558542688,True,HEADING
file02,10,9.960000038146973,True,3,529.542236328125,289.73394775390625,543.3507690429688,300.83935546875,0.24690685396880108,False,NONE
file02,3.1,9.960000038146973,False,3,80.90402221679688,307.37310791015625,97.59698486328125,318.478515625,0.2916683122223499,False,NONE
file02,Business Outcomes,9.960000038146973,False,3,110.90354919433594,307.37310791015625,202.47576904296875,318.478515625,0.5120577095380796,False,NONE
file02,10,9.960000038146973,False,3,529.542236328125,307.37310791015625,543.3507690429688,318.478515625,0.24690685396880108,False,NONE
file02,3.2,9.960000038146973,False,3,80.90402221679688,318.7773132324219,97.59698486328125,329.8827209472656,0.2916683122223499,False,NONE
file02,Content,9.960000038146973,False,3,110.90354919433594,318.7773132324219,145.8133544921875,329.8827209472656,0.4194720648472605,False,NONE
file02,10,9.960000038146973,False,3,529.542236328125,318.7773132324219,543.3507690429688,329.8827209472656,0.24690685396880108,False,NONE
file02,4.,9.960000038146973,True,3,70.94400024414062,336.17742919921875,81.98367309570312,347.2828369140625,0.2498818191827512,False,NONE
file02,References,9.960000038146973,True,3,90.9835205078125,336.17742919921875,147.5194854736328,347.2828369140625,0.3897107940873289,True,HEADING
file02,12,9.960000038146973,True,3,529.542236328125,336.17742919921875,543.3507690429688,347.2828369140625,0.24690685396880108,False,NONE
file02,4.1,9.960000038146973,False,3,80.90402221679688,353.81658935546875,97.59698486328125,364.9219970703125,0.2916683122223499,False,NONE
file02,Trademarks,9.960000038146973,False,3,110.90354919433594,353.81658935546875,166.85882568359375,364.9219970703125,0.4538600896698197,False,NONE
file02,12,9.960000038146973,False,3,529.55224609375,353.81658935546875,543.3607788085938,364.9219970703125,0.2468741423164318,False,NONE
file02,4.2,9.960000038146973,False,3,80.91403198242188,365.3403015136719,97.60699462890625,376.4457092285156,0.2917010238747192,False,NONE
file02,Documents and Web Sites,9.960000038146973,False,3,110.91355895996094,365.3403015136719,229.2184600830078,376.4457092285156,0.5557712729460274,False,NONE
file02,12,9.960000038146973,False,3,529.55224609375,365.3403015136719,543.3607788085938,376.4457092285156,0.2468741423164318,False,NONE
file02,Version 2014,9.960000038146973,False,3,76.601318359375,718.711181640625,136.5346221923828,730.1054077148438,0.34826134077084614,False,NONE
file02,Page 4 of 12,9.960000038146973,False,3,270.18389892578125,718.711181640625,328.38214111328125,730.1054077148438,0.9780490850311478,False,NONE
file02,"May 31, 2014",9.960000038146973,False,3,471.59503173828125,718.711181640625,533.1517944335938,730.1054077148438,0.35825681998059644,False,NONE
file02,© International Software Testing Qualifications Board,6.0,False,3,76.58399963378906,736.8900146484375,219.2940216064453,743.5800170898438,0.48346081901999083,False,NONE
file02,International,9.960000038146973,False,4,447.9100036621094,38.62621307373047,505.6795349121094,49.73161315917969,0.441847159192453,False,NONE
file02,Overview,12.0,False,4,74.42400360107422,41.58000183105469,127.78800964355469,54.96000289916992,0.33041178634743285,True,NONE
file02,Software Testing,9.960000038146973,False,4,437.95001220703125,50.14617156982422,515.6878662109375,61.25157165527344,0.44176817251965894,False,NONE
file02,Foundation Level Extension – Agile Tester,9.960000038146973,False,4,74.42400360107422,56.95212173461914,265.065185546875,70.23876190185547,0.5547208973005706,False,NONE
file02,Qualifications Board,9.960000038146973,False,4,430.75,61.66619110107422,522.8401489257812,72.77159118652344,0.44184616188597836,False,NONE
file02,Acknowledgements,15.960000038146973,False,4,70.94400024414062,108.93620300292969,213.7381591796875,126.73160552978516,0.4651669271631178,True,HEADING
file02,This document was produced by a team from the International Software Testing Qualifications Board,9.960000038146973,False,4,70.94400024414062,144.84619140625,518.44384765625,155.9515838623047,0.9630520390529258,False,NONE
file02,Foundation Level Working Group.,9.960000038146973,False,4,70.94400024414062,156.2503662109375,222.99337768554688,167.3557586669922,0.48028983321844365,False,NONE
file02,The Agile Extension team thanks the review team and the National Boards for their suggestions and input.,9.960000038146973,False,4,70.94400024414062,179.287841796875,542.4205322265625,190.3932342529297,0.9977703717798968,False,NONE
file02,"At the time the Foundation Level Agile Extension Syllabus was completed, the Agile Extension Working",9.960000038146973,False,4,70.94400024414062,202.3253173828125,529.7913818359375,213.4307098388672,0.9815937615687551,False,NONE
file02,"Group had the following membership: Rex Black (Chair), Bertrand Cornanguer (Vice Chair), Gerry",9.960000038146973,False,4,70.94400024414062,213.7294921875,506.2966613769531,224.8348846435547,0.9432036954593035,False,NONE
file02,"Coleman (Learning Objectives Lead), Debra Friedenberg (Exam Lead), Alon Linetzki (Business Outcomes",9.960000038146973,False,4,70.94400024414062,225.25323486328125,542.8787231445312,236.35862731933594,0.9970216938093597,False,NONE
file02,"and Marketing Lead), Tauhida Parveen (Editor), and Leo van der Aalst (Development Lead).",9.960000038146973,False,4,70.94400024414062,236.80682373046875,481.5440368652344,247.91221618652344,0.9027582305708741,False,NONE
file02,"Authors: Rex Black, Anders Claesson, Gerry Coleman, Bertrand Cornanguer, Istvan Forgacs, Alon",9.960000038146973,False,4,70.94400024414062,259.84429931640625,509.54266357421875,270.94970703125,0.9485076206182342,False,NONE
file02,"Linetzki, Tilo Linz, Leo van der Aalst, Marie Walsh, and Stephan Weber.",9.960000038146973,False,4,70.94400024414062,271.3680114746094,391.87518310546875,282.4734191894531,0.7562404956692963,False,NONE
file02,"Internal Reviewers: Mette Bruhn-Pedersen, Christopher Clements, Alessandro Collino, Debra",9.960000038146973,False,4,70.94400024414062,294.2859802246094,486.68951416015625,305.3913879394531,0.9111658732096354,False,NONE
file02,"Friedenberg, Kari Kakkonen, Beata Karpinska, Sammy Kolluru, Jennifer Leger, Thomas Mueller, Tuula",9.960000038146973,False,4,70.94400024414062,305.8096923828125,527.4109497070312,316.91510009765625,0.9777041665868822,False,NONE
file02,"Pääkkönen, Meile Posthuma, Gabor Puhalla, Lloyd Roden, Marko Rytkönen, Monika Stoecklein-Olsen,",9.960000038146973,False,4,70.94400024414062,317.3334045410156,529.5333862304688,328.4388122558594,0.9811722001219108,False,NONE
file02,"Robert Treffny, Chris Van Bael, and Erik van Veenendaal.",9.960000038146973,False,4,70.94400024414062,328.85711669921875,329.8421630859375,339.9625244140625,0.6548793518465329,False,NONE
file02,"The team thanks also the following persons, from the National Boards and the Agile expert community,",9.960000038146973,False,4,70.94400024414062,351.77508544921875,527.2216186523438,362.8804931640625,0.9773948021184385,False,NONE
file02,"who participated in reviewing, commenting, and balloting of the Foundation Agile Extension Syllabus: Dani",9.960000038146973,False,4,70.94400024414062,363.2987976074219,542.8687133789062,374.4043273925781,0.9970380496355443,False,NONE
